customer_id,name,kana,birth_date,gender,age,occupation,income_band,segment,zip_code,address,phone,my_number,deposit_balance_manyen,managed_asset_manyen,branch_id,employee_id,account_open_date
C00749,佐藤 桃子,ヨシダ シュウヘイ,1994-10-19,女性,31,弁護士,800-1000万,マスリテール,655-3297,栃木県日光市東大和町4-15,029-90-2072,372036115838,325,0,B14,E056,2011-10-31
C00750,池田 美加子,イシイ ユミコ,1994-02-11,女性,32,弁護士,800-1000万,マスリテール,630-4909,茨城県筑西市高田馬場1-11,0283-92-9715,531737297298,,611,B02,E007,2011-07-29
C00751,山田 陽一,ササキ レイ,1945-03-10,男性,81,自営業,1000-1500万,準富裕層,228-3772,茨城県鹿嶋市入谷1-16,029-61-8931,527820245961,1554,0,B03,E011,2017-06-24
C00752,佐々木 花子,タナカ サユリ,1987-02-16,女性,39,年金生活者,300-500万,マスリテール,006-5944,茨城県古河市手岡1-18,029-26-5963,307811569114,521,560,B08,E033,2006-06-23
C00753,井上 京助,ヨシダ リカ,1974-11-13,男性,51,年金生活者,500-800万,マスリテール,783-5896,栃木県宇都宮市中鉢石町2-4,0285-43-4630,450952131121,1075,0,B16,E061,2024-07-03
C00754,田中 さゆり,サイトウ ユウタ,1953-11-20,女性,72,弁護士,3000万以上,マスリテール,867-9085,栃木県宇都宮市長間2-11,0280-69-4741,541684933300,791,89,B10,E038,2008-07-28
C00755,田中 淳,サトウ ミノル,1951-12-31,男性,74,不動産賃貸業,500-800万,マスリテール,670-1818,茨城県水戸市平河町4-14,0285-55-4104,958206297505,1193,2366,B02,E067,2023-09-21
C00756,山田 太郎,アベ モモコ,1994-10-30,男性,31,年金生活者,800-1000万,マスリテール,638-7106,茨城県日立市東三島2-16,029-43-9797,281794706657,521,360,B03,E068,2007-05-16
C00757,小川 知実,イケダ ハナコ,1975-07-30,女性,51,税理士,1000-1500万,マスリテール,651-4006,茨城県取手市中鉢石町2-3,0283-83-4289,667481637967,197,0,B03,E009,2020-04-05
C00758,石井 聡太郎,ナカムラ アツシ,1977-02-06,男性,49,医師,1000-1500万,マス,286-2071,茨城県日立市橋場2-14,0283-67-8177,257789996016,156,0,B08,E073,2024-05-14
C00759,田中 治,オガワ ヨウコ,1948-04-22,男性,78,年金生活者,500-800万,マスリテール,520-6358,栃木県鹿沼市橋場1-5,0282-52-3875,608309882921,928,0,B09,E035,2012-06-26
C00760,田中 裕樹,マツモト ミキ,1981-06-30,男性,45,公務員,300-500万,マスリテール,506-7762,栃木県栃木市太田ヶ谷3-15,029-76-2136,369910443557,459,0,B14,E079,2016-08-15
C00761,田中 涼平,ヤマダ ショウタ,1965-03-10,男性,61,歯科医師,1500-3000万,準富裕層,313-6963,栃木県小山市港南3-12,029-38-2700,356342187915,3270,0,B09,E034,2016-06-05
C00762,渡辺 治,マエダ ソウタロウ,1967-09-01,男性,59,公務員,800-1000万,マスリテール,360-3771,茨城県鹿嶋市長畑5-13,0282-98-7336,360910971415,459,304,B06,E071,2014-04-22
C00763,吉田 美加子,カトウ ミキ,1961-03-02,女性,65,会社員,800-1000万,マスリテール,391-0404,茨城県古河市押上2-5,0282-42-7364,383464149922,433,0,B08,E032,2013-11-01
C00764,山崎 太郎,ヤマモト ナオト,1971-02-25,男性,55,公務員,500-800万,マスリテール,659-1280,茨城県古河市五味ヶ谷2-13,0285-73-8546,597071379771,397,298,B05,E020,2023-07-13
C00765,鈴木 春香,イノウエ タイチ,1955-01-11,女性,71,会社員,300-500万,マスリテール,337-4096,栃木県栃木市皇居外苑5-12,0285-90-7688,805984461759,546,178,B15,E060,2019-11-27
C00766,田中 学,ナカガワ ヤスヒロ,1981-07-10,男性,45,自営業,500-800万,マス,556-4278,茨城県つくば市手岡4-17,0285-43-8257,860311583638,320,105,B03,E010,2020-05-26
C00767,長谷川 陽一,オオタ ユミコ,1983-08-24,男性,43,税理士,300-500万,マスリテール,012-7733,茨城県古河市花川戸4-8,0288-36-8973,771373029551,1369,440,B06,E026,2024-10-13
C00768,遠藤 翔太,ヤマシタ シュウヘイ,1969-03-12,男性,57,年金生活者,3000万以上,準富裕層,528-9617,栃木県宇都宮市入谷3-3,0282-65-4326,266402427538,3272,0,B09,E035,2019-06-14
C00769,中村 治,コンドウ マイ,1984-04-10,男性,42,会社員,500-800万,マスリテール,714-6843,茨城県日立市幸手5-6,0280-40-7802,684624250184,1625,253,B04,E069,2013-10-10
C00770,小林 裕美子,ヤマモト ユウタ,1945-06-29,女性,81,経営者,1000-1500万,富裕層,829-5810,茨城県つくば市平河町1-19,0287-66-8224,729577313801,3475,1183,B02,E007,2009-07-05
C00771,池田 拓真,ナカムラ アケミ,1973-12-11,男性,52,自営業,500-800万,マスリテール,032-2279,茨城県つくば市渡辺1-7,0287-61-5789,970638868655,1154,149,B07,E027,2024-07-17
C00772,木村 陽子,マツダ サトミ,1993-05-19,女性,33,会社役員,1500-3000万,マスリテール,065-8757,茨城県土浦市芝公園5-9,0283-23-9021,156551327248,1245,0,B05,E070,2008-10-07
C00773,中村 美加子,スズキ カナ,1979-06-02,女性,47,税理士,300万未満,マスリテール,181-0525,茨城県石岡市千束1-19,029-58-7236,518630981894,1038,0,B03,E012,2005-07-16
C00774,鈴木 真綾,タナカ ナナミ,1978-08-21,女性,48,経営者,1000-1500万,富裕層,071-7449,茨城県古河市西川3-18,0280-82-5614,191339663037,2931,4267,B01,E004,2012-05-16
C00775,田中 亮介,カトウ カナ,1951-08-02,男性,75,年金生活者,300-500万,マスリテール,428-7835,栃木県鹿沼市東大和町2-3,0288-29-1158,115990623308,942,0,B15,E060,2012-10-12
C00776,高橋 修平,ヨシダ ミキ,1953-02-05,男性,73,歯科医師,1000-1500万,マスリテール,588-5084,栃木県足利市木立2-3,0287-31-1062,969442983071,,380,B13,E052,2015-01-19
C00777,渡辺 晃,ヨシダ ヨウスケ,1965-05-11,男性,61,公務員,1500-3000万,富裕層,826-4044,茨城県鹿嶋市松が谷3-19,0288-27-8250,654845040247,6855,3939,B03,E009,2011-07-31
C00778,山田 浩,イシカワ ソウタロウ,1977-12-16,男性,48,税理士,300-500万,マス,940-7476,茨城県日立市丸の内ＪＰタワー2-6,0288-61-4730,534489300853,644,0,B01,E066,2019-01-03
C00779,加藤 さゆり,イトウ ヨウコ,1982-05-24,女性,44,不動産賃貸業,800-1000万,マスリテール,468-6302,栃木県佐野市柿木沢3-6,029-27-2028,480078505384,705,1221,B13,E051,2018-12-21
C00780,加藤 あすか,サイトウ ケンイチ,1958-12-17,女性,67,医師,1500-3000万,準富裕層,643-8810,栃木県足利市羽折町3-19,0288-66-2079,390207509084,5558,0,B09,E036,2018-05-02
C00781,橋本 知実,カトウ ユイ,1951-03-08,女性,75,会社員,300-500万,マスリテール,377-1253,茨城県古河市南郷屋4-15,0285-61-7606,610667701246,500,409,B07,E030,2015-02-02
C00782,加藤 さゆり,タナカ アスカ,1968-07-26,女性,58,公務員,500-800万,マス,074-7567,茨城県取手市芝浦2-5,0283-43-4555,117587230544,137,0,B02,E067,2011-11-16
C00783,石井 真綾,サトウ カズヤ,1981-02-28,女性,45,会社員,3000万以上,マス,139-5359,茨城県筑西市今戸3-8,0280-82-9177,578600473268,152,0,B08,E032,2014-09-11
C00784,鈴木 稔,ヤマシタ トモヤ,1952-02-26,男性,74,会社員,3000万以上,マス,840-4573,茨城県土浦市氏家新田4-16,029-59-3598,792943926857,173,86,B08,E033,2008-05-30
C00785,斎藤 さゆり,タカハシ マアヤ,1953-08-04,女性,73,不動産賃貸業,1000-1500万,富裕層,687-0183,栃木県小山市上広谷3-19,0285-28-1290,505647112111,7188,0,B10,E041,2008-01-27
C00786,田中 あすか,ヨシダ アツシ,1987-08-29,女性,38,経営者,1000-1500万,準富裕層,830-8566,茨城県古河市南郷屋5-11,0287-44-3082,456333997089,8053,0,B03,E068,2012-10-24
C00787,吉田 学,サトウ タクマ,1984-02-14,男性,42,経営者,800-1000万,マスリテール,951-4091,栃木県宇都宮市北青山3-17,029-69-3430,454865689935,1157,0,B09,E034,2023-03-05
C00788,鈴木 舞,オカモト タイチ,1986-11-05,女性,39,不動産賃貸業,300-500万,マスリテール,696-1035,栃木県宇都宮市神明内4-8,0280-20-6361,630946659683,486,453,B09,E074,2024-03-04
C00789,小川 さゆり,サトウ ナオト,1950-06-29,女性,76,会社員,1000-1500万,マスリテール,334-5286,茨城県ひたちなか市鍛冶ケ沢2-13,0285-21-5885,324459233803,835,397,B02,E007,2017-06-29
C00790,福田 和也,タナカ タロウ,1961-06-28,男性,65,年金生活者,800-1000万,マスリテール,015-6588,茨城県古河市外神田1-9,0285-55-4240,768753452247,893,393,B04,E069,2005-03-29
C00791,山田 治,アベ ハルカ,1947-03-30,男性,79,会社員,1500-3000万,準富裕層,906-3580,茨城県筑西市虎ノ門虎ノ門ヒルズ森タワー1-14,0287-61-7480,457246783017,2685,0,B03,E013,2011-01-12
C00792,岡本 和也,ワタナベ カズヤ,1975-08-05,男性,51,年金生活者,800-1000万,マスリテール,646-6366,栃木県小山市湯宮4-3,029-37-3483,671669824595,376,0,B13,E052,2011-08-23
C00793,松田 稔,スズキ アケミ,1976-01-13,男性,50,医師,1500-3000万,富裕層,599-7354,栃木県日光市芝浦4-13,0287-39-9980,198023376979,11066,4344,B15,E059,2015-03-22
C00794,山口 裕樹,イトウ マナブ,1983-09-15,男性,42,税理士,300-500万,マス,127-5060,茨城県つくば市戸島5-11,0282-69-7484,658428451207,159,77,B07,E029,2019-10-04
C00795,清水 あすか,コバヤシ ソウタロウ,1955-04-21,女性,71,農業,1000-1500万,マス,384-3348,茨城県石岡市中小来川3-17,0288-41-7507,264122633242,164,0,B08,E031,2009-10-05
C00796,中島 花子,ワタナベ ミツル,1985-02-18,女性,41,税理士,300-500万,マスリテール,040-8533,栃木県佐野市大京町4-4,0287-56-8399,589750041858,586,422,B14,E079,2017-12-17
C00797,中島 千代,ナカムラ サトミ,1972-07-03,女性,54,弁護士,3000万以上,マス,928-4068,栃木県栃木市神明内2-19,0287-58-4511,752348203681,174,0,B16,E063,2017-02-28
C00798,松本 健一,シミズ カオリ,1989-05-12,男性,37,年金生活者,300万未満,マスリテール,071-3153,茨城県つくば市西小来川3-7,0285-69-6363,763103240905,1019,0,B05,E018,2017-09-08
C00799,福田 くみ子,タナカ ヒデキ,1987-05-23,女性,39,農業,3000万以上,マスリテール,954-3348,栃木県宇都宮市戸島3-15,0285-92-3613,156252185989,1052,763,B15,E060,2015-02-24
C00800,石川 聡太郎,ヤマシタ ショウタ,1966-08-16,男性,60,公務員,500-800万,マスリテール,620-4079,茨城県土浦市皇居外苑1-1,0285-42-1235,194972837023,651,555,B03,E068,2010-09-16
C00801,藤原 知実,イシイ ミキ,1949-01-30,女性,77,税理士,1500-3000万,準富裕層,995-5891,茨城県鹿嶋市白金台4-6,029-93-1721,171539595344,3493,1246,B03,E011,2012-07-21
C00802,吉田 桃子,マエダ ミキ,1946-01-04,女性,80,弁護士,300万未満,富裕層,390-7002,栃木県宇都宮市細竹5-14,0283-82-4793,154728732297,,1347,B10,E040,2020-03-05
C00803,林 くみ子,ワタナベ トモヤ,1960-08-06,女性,66,自営業,500-800万,マスリテール,290-6146,茨城県古河市北上野4-6,0283-71-7096,943305821081,744,505,B05,E019,2006-06-10
C00804,山下 知実,フジイ アキラ,1945-08-27,女性,81,年金生活者,3000万以上,マスリテール,512-6131,茨城県鹿嶋市千束4-18,0288-41-1700,655525903859,435,0,B02,E007,2013-02-02
C00805,太田 裕太,コバヤシ ナナミ,1977-09-10,男性,48,不動産賃貸業,1500-3000万,準富裕層,602-1167,栃木県佐野市虎ノ門5-6,0287-49-6486,226655063678,3965,1116,B09,E036,2022-09-13
C00806,小林 裕美子,タナカ ツバサ,1993-10-22,女性,32,農業,500-800万,マスリテール,789-5711,栃木県大田原市橋場1-8,0287-78-3551,863792714260,781,0,B10,E039,2019-03-08
C00807,橋本 充,ニシムラ チヨ,1957-05-11,男性,69,自営業,800-1000万,準富裕層,035-5921,栃木県足利市轟2-1,029-23-5846,328153282163,1267,0,B10,E039,2018-12-13
C00808,渡辺 智也,ワタナベ マナブ,1974-06-30,男性,52,医師,1000-1500万,富裕層,678-2644,栃木県佐野市東和町4-20,0283-81-1686,639787699126,5729,2868,B12,E048,2007-05-03
C00809,山崎 真綾,ハシモト カオリ,1971-06-12,女性,55,会社役員,1500-3000万,富裕層,193-6929,茨城県石岡市卯の里3-16,029-68-1633,636711002886,20726,2527,B08,E031,2021-08-05
C00810,池田 直人,ハヤシ マイ,1983-05-17,男性,43,医師,500-800万,マス,946-1456,茨城県鹿嶋市美原町1-11,0282-90-8392,775239963621,590,96,B08,E073,2017-09-21
C00811,岡田 淳,フクダ タクマ,1980-08-24,男性,46,不動産賃貸業,3000万以上,マスリテール,006-2759,茨城県水戸市千束3-19,029-86-9046,424062695319,636,412,B01,E002,2005-01-12
C00812,藤田 舞,アベ マイ,1953-09-13,女性,72,公務員,1000-1500万,準富裕層,383-3053,茨城県つくば市湯宮4-2,0282-43-4660,742883732066,1240,0,B01,E004,2008-12-17
C00813,山口 加奈,キムラ サトミ,1954-06-20,女性,72,経営者,1500-3000万,富裕層,060-2993,茨城県水戸市上高野5-12,0287-89-2742,621489021754,6603,0,B03,E009,2010-03-10
C00814,吉田 陽子,エンドウ ケンイチ,1949-01-26,女性,77,医師,1000-1500万,富裕層,087-6188,茨城県つくば市箭坪1-1,0280-31-4060,317602975962,7851,0,B03,E012,2010-07-15
C00815,佐藤 千代,ササキ カナ,1945-06-26,女性,81,農業,300-500万,富裕層,272-0118,栃木県栃木市長畑2-10,0280-70-1183,166021629805,3128,2683,B10,E042,2006-12-09
C00816,小林 直人,フクダ ミキ,1983-08-08,男性,43,農業,1500-3000万,マスリテール,618-7036,栃木県那須塩原市平河町2-16,0288-47-4091,622543057230,456,0,B11,E046,2012-06-01
C00817,中川 洋介,オオタ ミノル,1965-04-27,男性,61,歯科医師,1500-3000万,富裕層,625-0937,茨城県鹿嶋市明石町5-3,0283-41-5047,927326411653,6778,3968,B08,E073,2022-06-17
C00818,佐藤 真綾,サトウ カズヤ,1989-04-26,女性,37,弁護士,500-800万,マスリテール,286-4072,栃木県大田原市月島1-7,0287-67-7402,767651928894,506,0,B13,E052,2014-01-14
C00819,山口 稔,サトウ ミツル,1993-10-31,男性,32,自営業,500-800万,マスリテール,832-5278,栃木県日光市所野3-16,0288-29-8090,132640986019,1536,952,B10,E041,2017-09-04
C00820,藤原 裕太,モリ チヨ,1975-12-11,男性,50,経営者,3000万以上,富裕層,409-1333,茨城県石岡市四番町3-10,0288-80-9379,523001826409,4600,5829,B01,E066,2013-07-23
C00821,岡本 亮介,イシカワ ソウタロウ,1975-12-19,男性,50,自営業,1500-3000万,富裕層,729-2345,栃木県足利市東上野3-9,0282-56-9413,444575958611,3017,0,B09,E036,2022-07-11
C00822,高橋 陽一,ヤマモト ミノル,1995-10-23,男性,30,会社員,1000-1500万,マスリテール,895-7648,栃木県栃木市小入5-5,0288-57-4112,854570363333,470,144,B14,E056,2022-12-05
C00823,佐々木 結衣,イトウ ケンイチ,1983-06-01,女性,43,弁護士,500-800万,マスリテール,675-1465,栃木県那須塩原市美原町2-16,0282-51-7416,888059253876,761,977,B10,E040,2013-09-12
C00824,高橋 花子,フジタ チヨ,1981-09-04,女性,44,農業,3000万以上,マスリテール,681-7803,栃木県日光市箭坪4-1,029-44-5174,645150774473,324,0,B15,E080,2018-04-23
C00825,鈴木 花子,フクダ ヤスヒロ,1992-02-11,女性,34,農業,300-500万,マスリテール,066-5623,栃木県大田原市港南4-11,029-37-3967,495664914015,637,378,B15,E058,2023-03-15
C00826,阿部 陽一,オカダ チヨ,1958-03-19,男性,68,税理士,1000-1500万,準富裕層,297-1436,茨城県石岡市無栗屋3-10,0285-50-4776,779551605085,,1084,B01,E005,2006-10-14
C00827,中島 加奈,タカハシ ハナコ,1993-08-27,女性,32,農業,1500-3000万,マスリテール,590-0027,栃木県大田原市猿楽町2-18,0283-22-3627,727456830664,987,211,B09,E074,2006-03-29
C00828,近藤 舞,フジタ クミコ,1971-07-04,女性,55,自営業,300-500万,マス,616-9679,栃木県栃木市神明内3-4,029-50-6054,737524300723,192,0,B16,E065,2007-02-18
C00829,松本 美加子,タカハシ ナナミ,1987-09-11,女性,38,弁護士,500-800万,マス,511-7467,栃木県日光市横林3-7,0287-82-8154,475912440074,415,83,B13,E053,2017-01-11
C00830,中島 あすか,ヤマモト カナ,1958-12-11,女性,67,自営業,1500-3000万,マスリテール,868-9403,茨城県取手市雷門2-13,0280-47-6148,543898895211,521,0,B01,E003,2017-08-15
C00831,佐々木 真綾,オカモト タイチ,1952-10-14,女性,73,弁護士,3000万以上,富裕層,733-3450,茨城県土浦市外国府間1-15,0287-22-7371,480412368089,7058,0,B03,E011,2019-01-03
C00832,西村 さゆり,イシカワ ナナミ,1995-03-15,女性,31,公務員,1500-3000万,マスリテール,675-2608,茨城県ひたちなか市土沢4-6,0280-48-9473,682393722301,645,218,B06,E023,2015-12-17
C00833,吉田 幹,マエダ マアヤ,1948-08-30,女性,78,会社員,500-800万,マス,744-4637,栃木県大田原市脚折町3-6,0280-72-6105,671946315598,383,309,B13,E051,2018-12-05
C00834,橋本 英樹,スズキ ハナコ,1983-05-13,男性,43,不動産賃貸業,1000-1500万,準富裕層,594-0886,茨城県つくば市皇居外苑2-1,0288-45-2262,946397961231,3331,618,B03,E009,2014-02-24
C00835,木村 智也,ヤマモト クミコ,1955-09-12,男性,70,農業,800-1000万,準富裕層,823-3205,茨城県筑西市手岡2-8,0288-21-6332,288357540247,4272,0,B03,E011,2012-03-30
C00836,森 亮介,コバヤシ ツバサ,1979-08-26,男性,47,農業,800-1000万,マスリテール,172-0922,栃木県小山市松浦町2-20,0288-67-5575,368273987631,1223,0,B09,E037,2012-02-11
C00837,田中 篤司,オカモト ミツル,1962-04-06,男性,64,経営者,3000万以上,富裕層,444-2434,茨城県つくば市高輪1-10,0285-87-9027,931838637614,2875,0,B03,E012,2009-11-25
C00838,伊藤 幹,イケダ サユリ,1978-04-16,女性,48,農業,800-1000万,マスリテール,384-1468,栃木県大田原市今戸2-17,0288-83-3068,142111461674,509,934,B09,E035,2022-04-19
C00839,渡辺 里佳,コバヤシ カナ,1950-12-12,女性,75,税理士,1000-1500万,準富裕層,124-8015,茨城県古河市橋場4-7,0288-22-4531,952274144084,2911,0,B01,E066,2009-07-01
C00840,渡辺 加奈,コバヤシ ミツル,1980-11-02,女性,45,不動産賃貸業,500-800万,マスリテール,305-9362,栃木県真岡市山中新田3-7,0285-36-7812,159956104346,631,535,B11,E044,2006-12-28
C00841,山下 亮介,カトウ ユウキ,1946-01-03,男性,80,税理士,800-1000万,マスリテール,569-8788,栃木県那須塩原市三筋5-18,0285-25-8855,486838064966,341,387,B15,E060,2014-10-09
C00842,前田 修平,タナカ マナブ,1980-06-15,男性,46,会社役員,300-500万,準富裕層,005-9088,茨城県土浦市秋葉原5-12,029-77-7609,977608023259,873,0,B03,E013,2021-01-03
C00843,佐藤 裕美子,アベ オサム,1973-09-08,女性,52,税理士,500-800万,マスリテール,871-0573,茨城県鹿嶋市細竹4-17,029-90-9289,271661808912,315,0,B08,E073,2024-08-06
C00844,小林 結衣,ヨシダ ミノル,1945-01-02,女性,81,経営者,500-800万,マスリテール,307-0756,茨城県土浦市東浅草1-2,0282-21-3178,560396843660,801,108,B04,E015,2023-02-03
C00845,阿部 智也,キムラ ユウキ,1960-12-16,男性,65,公務員,1500-3000万,マスリテール,932-5769,茨城県つくば市元浅草4-4,029-78-6615,901513045804,1748,0,B07,E029,2015-03-19
C00846,阿部 あすか,サトウ キョウスケ,1960-04-14,女性,66,不動産賃貸業,300-500万,マスリテール,852-3526,栃木県鹿沼市湯宮5-9,0288-96-5018,994324714405,1061,354,B13,E051,2017-01-16
C00847,林 直子,イシカワ ツバサ,1948-10-16,女性,77,会社員,1500-3000万,マスリテール,261-4270,茨城県筑西市芝浦2-8,0280-79-3510,211351543888,1040,0,B07,E072,2017-12-29
C00848,加藤 香織,モリ クミコ,1972-04-30,女性,54,経営者,800-1000万,超富裕層,072-4413,栃木県真岡市上高野1-11,029-75-7650,575947062201,13524,0,B09,E035,2019-04-16
C00849,吉田 京助,ナカガワ マイ,1964-04-28,男性,62,会社員,800-1000万,マスリテール,987-9889,茨城県取手市西関宿4-8,0282-51-3701,273242278825,456,221,B06,E026,2006-07-21
C00850,松本 結衣,スズキ リカ,1949-07-15,女性,77,医師,3000万以上,準富裕層,931-5464,茨城県水戸市上広谷4-6,029-37-5774,844604594423,2482,2860,B04,E016,2007-12-05
C00851,渡辺 和也,マツダ チヨ,1964-04-23,男性,62,会社役員,1500-3000万,富裕層,107-2023,栃木県宇都宮市大中5-1,0288-44-3784,533349556366,9922,0,B10,E041,2015-07-13
C00852,林 幹,マツモト ユウキ,1974-03-07,女性,52,不動産賃貸業,1000-1500万,準富裕層,288-9036,茨城県ひたちなか市上広谷2-17,029-83-4666,412197015338,968,0,B01,E001,2017-02-23
C00853,田中 真綾,ナカムラ ユウタ,1979-07-26,女性,47,年金生活者,1000-1500万,マス,807-8711,茨城県取手市高輪4-8,0288-59-6351,362897298764,724,121,B06,E025,2014-07-15
C00854,渡辺 稔,アベ キョウスケ,1964-04-26,男性,62,会社役員,800-1000万,準富裕層,753-4380,茨城県鹿嶋市西小来川4-14,029-90-5956,881415338391,1890,0,B02,E007,2023-05-15
C00855,橋本 翔太,ハシモト サユリ,1967-05-21,男性,59,会社員,1500-3000万,マス,362-7678,栃木県佐野市西浅草4-6,0288-83-8594,960700664162,260,0,B14,E056,2010-09-26
C00856,松本 千代,ヤマザキ カオリ,1993-04-26,女性,33,経営者,300万未満,マスリテール,416-5123,茨城県つくば市前弥六南町3-14,029-82-6481,143586048731,,365,B07,E028,2017-09-10
C00857,石川 香織,キムラ オサム,1982-11-29,女性,43,税理士,1500-3000万,マス,567-8074,茨城県古河市手岡3-1,029-81-9209,332794585716,415,207,B03,E010,2024-03-29
C00858,森 くみ子,ササキ ユイ,1980-08-03,女性,46,農業,800-1000万,マスリテール,415-0227,茨城県筑西市鍛冶ケ沢4-2,0282-62-1293,745994590467,897,230,B04,E014,2023-03-21
C00859,山下 結衣,イトウ モモコ,1979-11-20,女性,46,自営業,1500-3000万,マスリテール,043-9951,茨城県水戸市秋葉原2-19,0282-70-5347,679838988965,1560,178,B08,E032,2024-04-16
C00860,田中 春香,ヤマグチ アツシ,1966-07-23,女性,60,弁護士,1500-3000万,富裕層,388-2793,茨城県石岡市北青山1-16,0283-47-9750,708430601575,8106,7955,B01,E003,2024-05-23
C00861,藤井 翔太,ヤマモト ナオキ,1959-12-21,男性,66,公務員,500-800万,マスリテール,218-0036,栃木県栃木市白金4-1,029-36-5230,822280452385,885,100,B11,E045,2009-05-08
C00862,福田 里佳,フクダ リョウヘイ,1976-07-03,女性,50,歯科医師,3000万以上,超富裕層,499-0942,栃木県佐野市明石町5-18,0287-28-2248,271724876862,11072,0,B10,E038,2005-02-13
C00863,中村 太郎,サトウ リョウヘイ,1981-11-04,男性,44,弁護士,1000-1500万,マス,411-5808,栃木県日光市手岡4-17,029-81-5559,193567997158,959,112,B13,E053,2007-01-11
C00864,田中 桃子,カトウ レイ,1969-11-09,女性,56,歯科医師,300-500万,富裕層,159-4098,栃木県鹿沼市外国府間1-3,0280-38-6604,671919304683,10699,0,B11,E076,2014-05-31
C00865,山本 舞,マツモト ジュン,1950-07-18,女性,76,年金生活者,800-1000万,富裕層,449-7198,栃木県鹿沼市氏家新田4-19,0287-28-4715,825138703891,9337,4178,B09,E037,2007-10-19
C00866,佐藤 知実,タナカ アツシ,1951-10-26,女性,74,公務員,1000-1500万,富裕層,431-5426,栃木県宇都宮市土呂部5-12,029-67-6549,922123457099,6989,0,B09,E034,2008-03-16
C00867,太田 直子,ヨシダ ヒデキ,1970-04-10,女性,56,医師,1500-3000万,準富裕層,698-2087,栃木県日光市東神田3-4,0283-24-6194,440359139734,5166,586,B16,E065,2020-01-08
C00868,山口 真綾,スズキ カズヤ,1985-06-05,女性,41,会社役員,500-800万,マス,129-2548,栃木県小山市丸の内ＪＰタワー3-11,0288-72-2218,684008734505,173,66,B12,E050,2015-01-01
C00869,佐藤 花子,マツダ アケミ,1967-02-24,女性,59,経営者,800-1000万,超富裕層,296-4623,茨城県日立市蔵前2-17,0283-96-2640,226111115379,13818,0,B01,E001,2006-08-27
C00870,伊藤 くみ子,イトウ ヤスヒロ,1950-11-12,女性,75,会社員,1500-3000万,マス,269-4052,栃木県日光市津久戸町5-3,0288-90-9946,823926902828,212,76,B16,E063,2008-12-20
C00871,橋本 桃子,タナカ リョウスケ,1975-02-24,女性,51,会社役員,500-800万,超富裕層,649-2436,茨城県石岡市千塚1-4,0285-25-8687,498613769747,27872,4478,B01,E004,2007-05-30
C00872,佐藤 知実,ヨシダ マナブ,1955-03-08,女性,71,歯科医師,3000万以上,準富裕層,885-0834,栃木県足利市芝浦1-16,0280-36-3774,661276840846,1806,0,B09,E035,2013-02-22
C00873,橋本 翔太,ナカムラ ナオキ,1948-02-17,男性,78,年金生活者,500-800万,マスリテール,437-0846,栃木県大田原市皇居外苑2-20,0287-69-4153,683364041961,1496,628,B16,E063,2007-03-15
C00874,渡辺 春香,イトウ アスカ,1954-04-08,女性,72,不動産賃貸業,3000万以上,富裕層,000-0854,茨城県日立市隼町4-9,0287-97-9153,542873880781,9839,0,B05,E021,2009-03-29
C00875,渡辺 陽子,ヨシダ ジュン,1993-05-12,女性,33,経営者,3000万以上,準富裕層,372-5476,茨城県土浦市皇居外苑2-2,0280-51-1762,180450116855,3562,0,B03,E068,2007-03-26
C00876,池田 康弘,ナカムラ ユウタ,1986-04-23,男性,40,税理士,300-500万,マス,760-9648,茨城県日立市三筋3-11,0285-68-9501,403569639361,360,66,B06,E025,2017-02-03
C00877,阿部 修平,スズキ カナ,1951-08-28,男性,75,弁護士,3000万以上,富裕層,760-9860,栃木県大田原市百村1-9,029-75-8595,165105713167,,3516,B10,E038,2005-10-27
C00878,田中 美加子,スズキ ヒデキ,1976-07-26,女性,50,弁護士,800-1000万,富裕層,308-7769,栃木県宇都宮市木立4-17,029-95-8445,432206456028,3754,0,B10,E075,2015-09-03
C00879,佐藤 修平,イノウエ ナオコ,1990-06-20,男性,36,経営者,800-1000万,富裕層,777-9180,茨城県土浦市丸の内ＪＰタワー4-13,0280-90-9350,220880532416,4102,0,B03,E011,2022-11-24
C00880,清水 加奈,スズキ マイ,1971-09-17,女性,54,経営者,1000-1500万,富裕層,975-8255,栃木県佐野市土沢3-8,0288-91-9682,301527714518,3383,4833,B10,E075,2008-05-04
C00881,橋本 京助,サトウ ユミコ,1948-02-06,男性,78,歯科医師,1000-1500万,準富裕層,995-3116,茨城県取手市白金台3-9,0283-45-7585,765550941055,1551,661,B08,E033,2014-11-25
C00882,高橋 桃子,キムラ マアヤ,1965-06-10,女性,61,不動産賃貸業,1500-3000万,富裕層,278-3390,茨城県鹿嶋市柿木沢新田2-14,0283-22-2249,718918498665,9850,1176,B01,E002,2005-01-27
C00883,林 晃,ヤマグチ モモコ,1958-03-14,男性,68,弁護士,1500-3000万,富裕層,872-3609,茨城県土浦市藤金3-4,029-52-1191,748188748196,12458,0,B03,E012,2019-03-02
C00884,田中 あすか,ヤマモト ミツル,1952-07-21,女性,74,年金生活者,800-1000万,マスリテール,904-4550,茨城県土浦市湯宮1-16,0287-55-9864,822271927326,778,0,B01,E066,2010-05-30
C00885,山崎 千代,マツモト アキラ,1978-01-29,女性,48,弁護士,1000-1500万,マスリテール,647-9914,栃木県鹿沼市月島1-9,0280-42-3571,908459816970,702,303,B10,E038,2011-06-29
